Gene,Si,Koni,Koffi,SKoffi,Exi
PF3D7-0605900,0.000579,122.848115,59.926684,1e-05,0.000389
PF3D7-0606000,0.000929,16.691586,18.950612,5.1e-05,0.000437
PF3D7-0606100,0.000834,153.835167,77.575534,1.1e-05,0.000547
PF3D7-0606200,0.001001,131.230907,75.470035,1.4e-05,0.000635
PF3D7-0606300,0.001812,151.837898,112.25905,1.6e-05,0.001035
PF3D7-0606400,0.00398,99.720668,44.227338,9.2e-05,0.002739
PF3D7-0606500,0.000529,141.576176,146.941036,4e-06,0.00026
PF3D7-0606600,0.000243,144.830709,68.84124,4e-06,0.000165
PF3D7-0606700,0.001206,8.687224,10.466055,0.000116,0.000547
PF3D7-0606800,0.001261,87.44541,91.864095,1.4e-05,0.000608
PF3D7-0606900,0.000733,122.050562,72.346568,1e-05,0.000459
PF3D7-0607000,0.00049,93.759988,53.424206,9e-06,0.000311
PF3D7-0607100,0.00096,141.51078,44.706227,2.2e-05,0.000729
PF3D7-0607200,0.000777,233.981437,101.462656,8e-06,0.000542
PF3D7-0607300,0.000941,125.122211,114.742442,8e-06,0.000489
PF3D7-0607400,0.000731,234.001084,95.449203,8e-06,0.000516
PF3D7-0607500,0.000599,166.976515,100.273682,6e-06,0.000375
PF3D7-0607600,0.000717,28.783808,33.384784,2.3e-05,0.000334
PF3D7-0607700,0.002679,1.022825,2.451081,0.001094,0.000789
PF3D7-0607800,0.00061,174.535259,83.295882,7e-06,0.000413
PF3D7-0607900,0.000669,62.008519,50.657184,1.4e-05,0.00037
PF3D7-0608000,0.001767,162.522908,131.353565,1.4e-05,0.000975
PF3D7-0608100,0.000539,40.317554,35.391238,1.6e-05,0.000285
PF3D7-0608200,0.002709,168.011818,82.403134,3.3e-05,0.001811
PF3D7-0608300,0.000351,149.767121,95.894288,4e-06,0.000213
PF3D7-0608310,0.000863,161.808663,70.080781,1.3e-05,0.000593
PF3D7-0608400,0.00285,167.958509,64.27771,4.5e-05,0.002057
PF3D7-0608500,0.00091,138.231482,105.673342,9e-06,0.000517
PF3D7-0608600,0.001072,78.917165,36.529196,3e-05,0.000732
PF3D7-0608700,0.00055,139.130123,103.882189,5e-06,0.000311
PF3D7-0608800,0.0084,1.499055,2.790503,0.003014,0.002935
PF3D7-0608900,0.000705,93.707216,79.365759,9e-06,0.000383
PF3D7-0609000,0.000803,2.453237,3.463747,0.000232,0.000333
PF3D7-0609100,0.00062,109.162045,64.937984,1e-05,0.000387
PF3D7-0609200,0.000804,175.397171,76.572373,1.1e-05,0.000557
PF3D7-0609300,0.00065,160.18339,98.288123,7e-06,0.000401
PF3D7-0609400,0.000553,167.182131,66.631979,9e-06,0.000395
PF3D7-0609500,0.000524,122.562919,70.947321,8e-06,0.000335
PF3D7-0609600,0.000525,166.474764,101.914502,5e-06,0.000323
PF3D7-0609700,0.002028,1.525158,2.851785,0.000712,0.000707
PF3D7-0609800,0.000987,112.86621,65.730745,1.5e-05,0.000617
PF3D7-0609900,0.000503,22.983927,24.489195,2.1e-05,0.000242
PF3D7-0610000,0.001105,175.824465,99.7768,1.1e-05,0.000696
PF3D7-0610100,0.000896,137.194924,56.912703,1.6e-05,0.00062
PF3D7-0610200,0.000601,128.912285,85.795932,7e-06,0.000359
PF3D7-0610300,0.004002,139.81261,85.153988,4.7e-05,0.002487
PF3D7-0610400,0.085115,1.554269,3.145589,0.027083,0.028151
PF3D7-0610500,0.000766,162.69163,76.657891,1e-05,0.00052
PF3D7-0610600,0.000868,152.185368,84.765944,1e-05,0.000558
PF3D7-0610700,0.003241,170.79306,60.320015,5.7e-05,0.002386
PF3D7-0610800,0.000904,162.091527,167.840495,5e-06,0.00044
PF3D7-0610900,0.000626,101.060806,83.551411,8e-06,0.00034
PF3D7-0611000,0.000861,194.698222,68.361272,1.3e-05,0.000635
PF3D7-0611100,0.003089,193.775422,66.87436,4.7e-05,0.00229
PF3D7-0611200,0.001177,130.746459,75.76025,1.6e-05,0.000741
PF3D7-0611300,0.001096,202.317779,114.814628,1e-05,0.000699
PF3D7-0611400,0.000566,189.503537,110.605162,5e-06,0.000354
PF3D7-0611500,0.001925,179.426156,155.995397,1.2e-05,0.001026
PF3D7-0611600,0.00418,2.146812,3.217428,0.001301,0.001673
PF3D7-0611700,0.002953,200.571108,94.917427,3.1e-05,0.002
PF3D7-0611800,0.000548,12.187279,14.226822,3.9e-05,0.000253
PF3D7-0611900,0.000859,155.639105,96.113968,9e-06,0.000529
PF3D7-0612000,0.000944,272.224004,123.885186,8e-06,0.000641
PF3D7-0612100,0.000662,129.297852,80.948365,8e-06,0.000402
PF3D7-0612200,0.002319,1.844652,2.902046,0.0008,0.000901
PF3D7-0612300,0.002419,133.560557,83.179286,3.1e-05,0.00147
PF3D7-0612400,0.002052,152.756438,125.796894,1.7e-05,0.001132
PF3D7-0612500,0.004283,151.578237,74.055367,6e-05,0.002866
PF3D7-0612600,0.000804,172.10317,76.841559,1.1e-05,0.000554
PF3D7-0612700,0.00596,5.364678,6.592818,0.000907,0.002674
PF3D7-0612800,0.00111,153.935211,89.728626,1.2e-05,0.0007
PF3D7-0612900,0.000535,160.057964,72.262539,7e-06,0.000368
PF3D7-0613000.1,0.001203,197.220842,61.438145,2e-05,0.000916
PF3D7-0613000.3,0.004114,107.620654,43.696558,9.5e-05,0.002901
PF3D7-0613000.2,0.004677,155.484914,89.855194,5.3e-05,0.002953
PF3D7-0613100,0.001679,130.774708,101.650585,1.7e-05,0.000942
PF3D7-0613200,0.00217,105.801803,43.268383,5.1e-05,0.001535
PF3D7-0613300,0.003003,1.274685,2.666727,0.001127,0.000971
PF3D7-0613400,0.003346,77.345901,69.325368,4.9e-05,0.001757
PF3D7-0613500,0.000366,144.59836,46.383296,8e-06,0.000277
PF3D7-0613600,0.001673,2.996989,4.627404,0.000362,0.000657
PF3D7-0613700,0.001386,13.022237,15.148312,9.4e-05,0.000641
PF3D7-0613800,0.01347,0.660637,3.291799,0.004095,0.002252
PF3D7-0613900,0.031696,0.38303,5.169015,0.006141,0.002189
PF3D7-0614000,0.002028,7.344097,9.54815,0.000214,0.000882
PF3D7-0614100,0.002071,4.512237,5.801507,0.000358,0.000906
PF3D7-0614200,0.000804,140.809509,124.539569,7e-06,0.000427
PF3D7-0614300,0.000903,18.957812,21.844325,4.3e-05,0.00042
PF3D7-0614400,0.00054,164.45865,127.079913,4e-06,0.000305
PF3D7-0614500,0.001267,85.740016,82.211961,1.6e-05,0.000646
PF3D7-0614600,0.001515,23.12432,25.738651,6e-05,0.000717
PF3D7-0614700,0.002276,5.744253,7.49836,0.000305,0.000987
PF3D7-0614800,0.000971,159.562472,72.687033,1.3e-05,0.000659
PF3D7-0614900,0.001781,10.579583,12.368492,0.000145,0.000821
PF3D7-0615000,0.002081,174.336627,131.538687,1.6e-05,0.001187
PF3D7-0615100,0.000851,169.522802,70.36034,1.2e-05,0.000599
PF3D7-0615200,0.001231,148.189138,80.621164,1.6e-05,0.00079
PF3D7-0615300,0.000779,84.489051,39.012842,2.1e-05,0.000532
PF3D7-0615400,0.000953,2.461679,3.64571,0.000262,0.000384
PF3D7-0615500,0.001058,82.212747,99.293956,1.1e-05,0.000479
PF3D7-0615600,0.000391,155.938957,147.968451,3e-06,0.0002
PF3D7-0615700,0.001522,177.015361,76.437226,2e-05,0.001061
PF3D7-0615800,0.000588,111.71971,80.924803,8e-06,0.000343
PF3D7-0615900,0.000466,74.74069,54.682376,9e-06,0.000267
PF3D7-0616000,0.000698,174.003094,108.75945,7e-06,0.000429
PF3D7-0616100,0.002042,120.451299,80.008167,2.6e-05,0.001214
PF3D7-0616200,0.003134,11.181583,13.253865,0.00024,0.001434
PF3D7-0616300,0.001385,177.555975,108.020181,1.3e-05,0.000861
PF3D7-0616400,0.000382,131.45931,99.172256,4e-06,0.000217
PF3D7-0616500,0.000397,163.268775,88.211614,5e-06,0.000257
PF3D7-0616600,0.001215,115.609936,81.863392,1.5e-05,0.000713
PF3D7-0616700,0.000553,138.318628,85.594511,7e-06,0.000342
PF3D7-0616800,0.000823,142.891372,164.657612,5e-06,0.000382
PF3D7-0616900,0.000365,151.811758,74.464544,5e-06,0.000243
PF3D7-0617000,0.000943,150.759535,119.084596,8e-06,0.00053
PF3D7-0617100,0.000695,25.577872,28.594665,2.6e-05,0.000329
PF3D7-0617200,0.00065,74.473457,46.710894,1.5e-05,0.000401
PF3D7-0617300,0.001463,195.062409,64.580821,2.3e-05,0.001084
PF3D7-0617400,0.000236,148.290169,102.488899,2e-06,0.00014
PF3D7-0617500,0.001481,140.558898,64.070867,2.3e-05,0.001016
PF3D7-0617600,0.001098,157.348575,80.582965,1.4e-05,0.000726
PF3D7-0617700,0.001768,143.220362,95.771996,1.9e-05,0.001037
PF3D7-0617800,0.308887,1.657581,5.394936,0.057298,0.072609
PF3D7-0617900,0.032342,2.468938,3.984855,0.008125,0.012374
PF3D7-0618000,0.018487,0.512161,3.104787,0.005961,0.002619
PF3D7-0618100,0.001161,54.393413,51.983651,2.3e-05,0.00059
PF3D7-0618200,0.001124,219.766375,96.563226,1.2e-05,0.000773
PF3D7-0618300,0.001161,139.430025,100.128691,1.2e-05,0.000668
PF3D7-0618400,0.001169,135.750497,134.942448,9e-06,0.000581
PF3D7-0618500,0.001096,194.486933,79.985907,1.4e-05,0.000776
PF3D7-0618600,0.002128,147.622589,95.049266,2.3e-05,0.001293
PF3D7-0618700,0.00165,147.340683,84.757154,2e-05,0.001045
PF3D7-0618800,0.000618,169.069367,130.607631,5e-06,0.000348
PF3D7-0618900.1,0.000465,161.799186,57.584827,8e-06,0.000342
PF3D7-0618900.2,0.000901,184.339207,93.864511,1e-05,0.000595
PF3D7-0619000.1,0.000283,124.665745,74.10408,4e-06,0.000178
PF3D7-0619000.2,0.000293,188.825828,83.133409,4e-06,0.000203
PF3D7-0619100,0.000813,125.282985,47.821761,1.7e-05,0.000587
PF3D7-0619200,0.000878,115.128408,121.016865,7e-06,0.000429
PF3D7-0619300,0.000301,50.143816,55.356618,6e-06,0.000143
PF3D7-0619400,0.001877,7.59491,9.278685,0.000204,0.000845
PF3D7-0619500,0.000398,159.457311,70.662514,6e-06,0.000275
PF3D7-0619600,0.000464,115.823135,50.677864,9e-06,0.000319
PF3D7-0619700,0.002541,17.34981,19.573801,0.000133,0.001194
PF3D7-0619800,0.000272,134.057464,48.288136,6e-06,0.000199
PF3D7-0619900,0.000991,158.679143,67.213337,1.5e-05,0.000696
PF3D7-0620000,0.00128,137.722391,119.346243,1.1e-05,0.000682
PF3D7-0620100,0.001446,167.550403,103.481411,1.4e-05,0.000888
PF3D7-0620200,0.001149,154.337529,85.389881,1.3e-05,0.000738
PF3D7-0620300,0.001404,29.366341,32.005821,4.7e-05,0.000673
PF3D7-0620400,0.004563,2.714697,3.898517,0.001173,0.001873
PF3D7-0620500,0.000736,113.825329,66.5695,1.1e-05,0.00046
PF3D7-0620600,0.00099,133.880867,52.706706,1.9e-05,0.000709
PF3D7-0620700,0.003016,13.549968,15.708029,0.000194,0.001397
PF3D7-0620800,0.021016,247.363606,115.951764,0.000184,0.014297
PF3D7-0620900,0.018544,226.15838,102.98845,0.000182,0.01271
PF3D7-0621000,0.000627,138.742425,64.134967,1e-05,0.000422
PF3D7-0621100,0.001961,2.932743,4.085703,0.000481,0.000819
PF3D7-0621200,0.000816,173.693571,81.854273,1e-05,0.000552
PF3D7-0621300,0.000387,194.190344,87.943255,4e-06,0.000266
PF3D7-0621350,0.00436,161.238564,91.275251,4.8e-05,0.002782
PF3D7-0621400,0.000838,82.481846,45.106207,1.9e-05,0.000542
PF3D7-0621500,0.001576,207.089958,78.260186,2e-05,0.001142
PF3D7-0621600,0.025368,154.316616,157.283122,0.000169,0.012555
PF3D7-0621700,0.000269,185.068213,74.222579,4e-06,0.000192
PF3D7-0621800,0.000869,130.236066,54.323692,1.6e-05,0.000607
PF3D7-0621900,0.001119,87.407095,114.322514,1e-05,0.000487
PF3D7-0622000,0.001707,174.073031,84.46172,2e-05,0.001144
PF3D7-0622100,0.000444,154.103013,102.805089,4e-06,0.000265
PF3D7-0622200,0.000613,182.563014,89.851501,7e-06,0.00041
PF3D7-0622300,0.000432,219.278601,56.153644,8e-06,0.000342
PF3D7-0622400,0.002052,175.492587,119.786916,1.7e-05,0.001209
PF3D7-0622500,0.000855,127.579279,67.121539,1.4e-05,0.000559
PF3D7-0622600,0.002877,132.743123,74.904278,3.9e-05,0.001839
PF3D7-0622700,0.000811,167.19261,71.703234,1.1e-05,0.00056
PF3D7-0622800,0.000423,92.680373,48.207626,9e-06,0.000268
PF3D7-0622900,0.000651,9.435211,11.405825,5.8e-05,0.000295
PF3D7-0623000,0.000708,205.009382,67.127005,1.1e-05,0.000527
PF3D7-0623100,0.000637,110.246614,118.539093,6e-06,0.000308
PF3D7-0623200,0.000639,208.607718,114.860629,6e-06,0.000411
PF3D7-0623300,0.000918,148.558489,63.586461,1.5e-05,0.000643
PF3D7-0623400,0.001213,150.653366,70.147475,1.8e-05,0.000822
PF3D7-0623500,0.001671,189.786458,105.791886,1.6e-05,0.001045
PF3D7-0623600,0.000535,152.395236,75.357216,7e-06,0.000356
PF3D7-0623700,0.000491,137.500853,74.084771,7e-06,0.000318
PF3D7-0623800,0.000216,115.732095,55.185738,4e-06,0.000142
PF3D7-0623900,0.00118,140.273379,63.705227,1.9e-05,0.000797
PF3D7-0624000,0.0006,222.77875,79.447927,8e-06,0.000442
PF3D7-0624100,0.00088,100.41297,48.800461,1.8e-05,0.000592
PF3D7-0624200,0.001699,170.228198,127.544676,1.3e-05,0.000972
PF3D7-0624300,0.003036,159.253467,90.718984,3.4e-05,0.001907
PF3D7-0624400,0.001185,102.079589,79.16912,1.5e-05,0.000666
PF3D7-0624500,0.000756,137.272722,71.655852,1.1e-05,0.000496
PF3D7-0624600,0.003471,1.48684,2.838082,0.001224,0.001193
PF3D7-0624700,0.001394,153.228418,94.079138,1.5e-05,0.000851
PF3D7-0624800,0.000967,143.896257,103.811284,9e-06,0.000561
PF3D7-0624900,0.000759,155.661053,66.102222,1.2e-05,0.000532
PF3D7-0625000.1,0.000697,96.237876,50.386464,1.4e-05,0.000456
PF3D7-0625000.2,0.001126,178.01204,70.792532,1.6e-05,0.000792
PF3D7-0625100,0.001216,183.660522,73.283623,1.7e-05,0.000868
PF3D7-0625200,0.001324,126.068358,89.064111,1.5e-05,0.000772
PF3D7-0625300,0.001307,5.539908,7.014505,0.000187,0.000577
PF3D7-0625400,0.00111,56.936915,58.472242,2e-05,0.000546
PF3D7-0625500,0.000444,199.176156,54.858151,8e-06,0.000347
PF3D7-0625600,0.000396,112.975025,61.443818,6e-06,0.000256
PF3D7-0625700,0.001057,207.082815,48.822366,2.2e-05,0.000852
PF3D7-0625800,0.000609,132.282142,51.781674,1.2e-05,0.000437
PF3D7-0625900,0.00142,174.434614,60.277142,2.4e-05,0.001052
PF3D7-0626000,0.000309,113.161139,61.343667,5e-06,0.000199
PF3D7-0626100,0.001021,193.477881,94.657688,1.1e-05,0.000684
PF3D7-0626200,0.001041,136.522054,81.293533,1.3e-05,0.00065
PF3D7-0626300,0.00102,136.691197,54.411984,1.9e-05,0.000727
PF3D7-0626400,0.001339,38.157632,44.733058,3.1e-05,0.000616
PF3D7-0626500,0.000629,107.734494,70.547859,9e-06,0.000381
PF3D7-0626600,0.001542,142.856308,78.265718,2e-05,0.000994
PF3D7-0626700,0.000616,143.41115,62.337724,1e-05,0.000427
PF3D7-0626800,0.000682,136.050667,108.117562,6e-06,0.000379
PF3D7-0626840,0.006343,102.659057,41.51674,0.000159,0.004497
PF3D7-0626900,0.000821,115.916846,40.198263,2.1e-05,0.000607
PF3D7-0627000,0.00037,336.946921,79.203606,5e-06,0.000299
PF3D7-0627100,0.001221,6.2552,7.609389,0.000161,0.000551
PF3D7-0627200,0.003069,145.430642,165.314272,1.9e-05,0.001418
PF3D7-0627300,0.005379,3.29658,4.456012,0.00121,0.002287
PF3D7-0627400,0.00132,118.41264,68.129275,2e-05,0.000835
PF3D7-0627500,0.000837,132.031556,43.653774,1.9e-05,0.000627
PF3D7-0627600,0.000605,182.722378,74.486213,8e-06,0.000424
PF3D7-0627700,0.000601,52.670479,57.621451,1.1e-05,0.000286
PF3D7-0627800,0.000634,144.434593,70.390708,9e-06,0.000423
PF3D7-0627900,0.000598,137.543978,59.941031,1e-05,0.000416
PF3D7-0628000,0.001803,149.527893,107.79766,1.7e-05,0.001037
PF3D7-0628100,0.009283,0.626471,2.766282,0.003358,0.001715
PF3D7-0628200,0.001286,2.498489,3.621326,0.000356,0.000525
PF3D7-0628300,0.000437,129.203266,53.895149,8e-06,0.000303
PF3D7-0628400,0.001377,135.015296,122.944106,1.2e-05,0.000728
PF3D7-0628500,0.001072,123.438675,61.494585,1.8e-05,0.000714
PF3D7-0628600,0.001192,113.798079,67.02013,1.9e-05,0.000754
PF3D7-0628700,0.000665,146.81759,73.190547,9e-06,0.000441
PF3D7-0628800,0.000364,127.842264,46.575845,8e-06,0.000266
PF3D7-0628900,0.000331,190.908806,67.17508,5e-06,0.000243
PF3D7-0629000,0.001454,275.469992,68.553767,2.2e-05,0.00115
PF3D7-0629100,0.000545,116.309428,46.712799,1.2e-05,0.000388
PF3D7-0629200,0.000631,79.078841,54.518027,1.2e-05,0.000373
PF3D7-0629300,0.001354,5.922564,7.867651,0.000173,0.000582
PF3D7-0629400,0.000375,124.549944,68.682455,6e-06,0.000242
PF3D7-0629500,0.000555,118.339751,78.371826,7e-06,0.000334
PF3D7-0629600,0.000692,185.07828,82.468558,8e-06,0.000475
PF3D7-0629700,0.001971,0.82313,3.020178,0.000653,0.000422
PF3D7-0629800,0.000543,101.518892,65.843314,8e-06,0.000329
PF3D7-0629900,0.000497,162.664602,76.410851,7e-06,0.000337
PF3D7-0630000,0.001815,140.790837,68.035359,2.7e-05,0.001221
PF3D7-0630100,0.000638,138.647864,59.325414,1.1e-05,0.000443
PF3D7-0630200,0.00349,190.38619,68.417222,5.1e-05,0.002535
PF3D7-0630300,0.000359,28.077361,32.107892,1.1e-05,0.000168
PF3D7-0630400,0.002333,12.737738,14.930345,0.000158,0.001074
PF3D7-0630500,0.000642,182.537265,118.360188,6e-06,0.000388
PF3D7-0630600,0.001438,74.839482,86.14692,1.7e-05,0.000663
PF3D7-0630700,0.000869,106.805017,107.245379,8e-06,0.000428
PF3D7-0630800,0.001239,155.637208,106.097872,1.2e-05,0.000733
PF3D7-0630900,0.00086,138.896249,132.646716,7e-06,0.000439
PF3D7-0631000,0.000826,155.481983,86.000486,1e-05,0.000533
PF3D7-0631100,0.000695,124.744876,122.700758,6e-06,0.00035
PF3D7-0631200,0.000913,227.293707,57.39966,1.6e-05,0.000725
PF3D7-0631300,0.002093,147.994763,107.045673,2e-05,0.001213
PF3D7-0631400,0.002283,171.309359,91.604944,2.5e-05,0.001486
PF3D7-0631500,0.002004,178.067724,59.382622,3.4e-05,0.001485
PF3D7-0631600,0.001792,140.152164,85.314089,2.1e-05,0.001107
PF3D7-0631700,0.00131,118.166237,44.490258,3e-05,0.000951
PF3D7-0631800,0.001446,140.208718,61.45787,2.4e-05,0.001001
PF3D7-0631900,0.001942,153.075133,110.155601,1.8e-05,0.00113
PF3D7-0632000,0.001747,144.604132,127.457591,1.4e-05,0.000925
PF3D7-0632100,0.001463,113.28503,42.498262,3.6e-05,0.00106
PF3D7-0632200,0.001232,163.814518,56.911378,2.2e-05,0.000908
PF3D7-0632250,0.006424,222.293698,59.760432,0.000109,0.005045
PF3D7-0632300,0.001384,110.398983,49.453019,2.8e-05,0.000954
PF3D7-0632400,0.001193,130.985903,39.510238,3.1e-05,0.000909
PF3D7-0632500,0.000146,160.862785,105.40435,1e-06,8.8e-05
PF3D7-0632600,0.00173,138.868536,103.323099,1.7e-05,0.00098
PF3D7-0632700,0.001334,133.454907,60.57766,2.2e-05,0.000912
PF3D7-0632800,0.000216,100.879766,38.627445,6e-06,0.000155
PF3D7-0700100,0.000265,147.279949,111.747,2e-06,0.00015
PF3D7-0700200,0.001559,209.609069,96.943184,1.6e-05,0.00106
PF3D7-0700300,0.001647,155.344622,80.164068,2.1e-05,0.001083
PF3D7-0700400,0.00159,161.011203,61.849995,2.6e-05,0.00114
PF3D7-0700500,0.001521,167.069854,96.515077,1.6e-05,0.000959
PF3D7-0700600,0.001474,243.966174,59.679622,2.5e-05,0.001184
PF3D7-0700700,0.001587,199.174946,63.640499,2.6e-05,0.001192
PF3D7-0700800,0.000956,305.453471,97.802506,1e-05,0.000719
PF3D7-0700900,0.001342,228.980356,84.297362,1.6e-05,0.000978
PF3D7-0701000,0.000981,183.361866,86.626298,1.2e-05,0.000665
PF3D7-0701100,0.001768,151.429001,105.218449,1.7e-05,0.001041
PF3D7-0701200,0.00165,134.733011,63.824507,2.6e-05,0.001114
PF3D7-0701300,0.001347,148.529264,61.200278,2.2e-05,0.000951
PF3D7-0701400,0.001638,155.881872,74.094179,2.3e-05,0.001111
PF3D7-0701500,0.002097,181.966144,74.156811,2.8e-05,0.001486
PF3D7-0701600,0.001168,212.243885,101.848821,1.2e-05,0.000789
PF3D7-0701700,0.001814,151.37332,74.695814,2.5e-05,0.001213
PF3D7-0701800,0.001474,191.609443,81.650869,1.9e-05,0.001034
PF3D7-0701900,0.000406,201.756673,68.562878,6e-06,0.000303
PF3D7-0702000,0.001,135.093294,122.435895,8e-06,0.000523
PF3D7-0702100,0.000897,143.519696,108.248833,8e-06,0.000511
PF3D7-0702200,0.000396,191.631109,85.372763,5e-06,0.000274
PF3D7-0702300,0.000438,173.895993,70.232007,6e-06,0.00031
PF3D7-0702400,0.000554,197.41584,57.180498,1e-05,0.000428
PF3D7-0702500,0.000645,142.565778,67.105169,1e-05,0.000438
PF3D7-0702600,0.005866,136.323169,68.004748,8.8e-05,0.003913
PF3D7-0702700,0.01967,253.857055,99.976141,0.000199,0.014102
PF3D7-0702800,0.02113,137.965249,99.673151,0.000215,0.012258
PF3D7-0702900,0.001065,163.558096,56.511463,1.9e-05,0.000788
PF3D7-0703000,0.00043,122.478877,107.000021,4e-06,0.000228
PF3D7-0703100,0.001045,226.910979,78.357444,1.3e-05,0.000774
PF3D7-0703200,0.001177,6.757282,8.314815,0.000142,0.000527
PF3D7-0703300,0.00155,137.000955,61.001811,2.6e-05,0.00107
PF3D7-0703400,0.000618,145.756511,106.217658,6e-06,0.000358
PF3D7-0703500,0.000725,5.726454,7.282113,0.0001,0.000319
PF3D7-0703600,0.004543,5.552125,6.827488,0.000668,0.002038
PF3D7-0703700,0.001091,214.432209,143.622081,8e-06,0.000656
PF3D7-0703800,0.000768,124.37421,152.960442,5e-06,0.000343
PF3D7-0703900,0.000195,125.17826,100.394634,2e-06,0.000106
PF3D7-0704000,0.000237,109.976511,75.536492,3e-06,0.00014
PF3D7-0704100,0.003423,1.087077,2.40567,0.001424,0.001065
PF3D7-0704200,0.00041,178.44715,80.950162,5e-06,0.000281
PF3D7-0704300,0.002817,1.260939,2.411512,0.001169,0.000967
PF3D7-0704400,0.000642,102.546117,68.300531,1e-05,0.000386
PF3D7-0704500,0.004076,0.978313,2.517253,0.001621,0.001141
PF3D7-0704600,0.002131,1.322642,2.768818,0.00077,0.000689
PF3D7-0704700,0.000642,96.399637,89.353068,7e-06,0.000333
PF3D7-0704800,0.001447,12.073414,14.289259,0.000104,0.000663
PF3D7-0704900,0.001433,132.510946,45.476629,3.2e-05,0.001065
PF3D7-0705000,0.000571,109.576881,73.229738,8e-06,0.000342
PF3D7-0705100,0.00201,6.61919,8.095841,0.000249,0.000904
PF3D7-0705200,0.000298,164.805632,56.039248,5e-06,0.000222
PF3D7-0705300,0.001627,15.118898,17.311532,9.5e-05,0.000758
PF3D7-0705400,0.001699,14.087541,16.034085,0.000108,0.000795
PF3D7-0705500,0.003524,1.666692,2.840619,0.001242,0.001303
PF3D7-0705600,0.000386,206.172181,112.16326,4e-06,0.00025
PF3D7-0705700,0.001296,116.364158,71.668594,1.9e-05,0.000804
PF3D7-0705800,0.003421,111.909195,104.921916,3.5e-05,0.001781
PF3D7-0705900,0.001179,108.574283,62.516404,1.9e-05,0.000743
PF3D7-0706000,0.001189,8.297352,9.967209,0.00012,0.00054
PF3D7-0706100,0.00119,8.463611,10.210945,0.000117,0.00054
PF3D7-0706200,0.001483,116.761449,55.699159,2.7e-05,0.001
PF3D7-0706300,0.005031,4.802569,6.508727,0.000776,0.002136
PF3D7-0706400,0.001248,110.354971,51.585253,2.4e-05,0.000845
PF3D7-0706500,0.000412,101.14053,49.22378,8e-06,0.000277
PF3D7-0706600,0.000575,190.466478,112.959303,5e-06,0.00036
PF3D7-0706700,0.000628,87.596308,45.548695,1.5e-05,0.000414
PF3D7-0706800,0.0219,162.866021,89.913893,0.000246,0.0141
PF3D7-0706900,0.028182,118.142032,114.678199,0.000251,0.014296
PF3D7-0707000,0.01937,158.799542,59.042102,0.000333,0.014104
PF3D7-0707100,0.02396,162.242217,110.86686,0.000217,0.014101
PF3D7-0707200,0.001727,2.534409,3.640454,0.000475,0.000709
PF3D7-0707300,0.063911,0.738545,2.570955,0.024878,0.014265
PF3D7-0707400,0.00051,240.167584,65.160594,8e-06,0.000397
PF3D7-0707500,0.00039,162.175195,111.632187,4e-06,0.000228
PF3D7-0707600,0.001243,151.281802,134.001822,9e-06,0.000655
PF3D7-0707700,0.001933,5.232356,6.929441,0.00028,0.000832
PF3D7-0707800,0.000649,88.269513,79.353016,8e-06,0.000341
PF3D7-0707900,0.000892,103.932799,49.913656,1.8e-05,0.000603
PF3D7-0708000,0.000599,152.860583,121.370266,5e-06,0.00033
PF3D7-0708100,0.001372,176.393124,119.852904,1.2e-05,0.000813
PF3D7-0708200,0.000505,183.048178,67.410463,8e-06,0.000369
PF3D7-0708300,0.001619,145.959439,170.271159,1e-05,0.000748
PF3D7-0708400,0.002767,1.726584,3.122771,0.000887,0.000985
PF3D7-0707420,0.004385,163.61664,77.971393,5.7e-05,0.002959
PF3D7-0708500,0.000508,160.411414,78.141878,7e-06,0.000337
PF3D7-0708600,0.002184,146.398369,85.256709,2.6e-05,0.001373
PF3D7-0708700,0.000914,186.315603,54.757351,1.7e-05,0.000697
